pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973
Qual foi o país que freelyu da embargo petrolífero em outubro de 1974?;Portugal
Em qual mês e ano as tarifas de petróleo aumentaram para US$ 12 no mundo inteiro?;março de 1974
Quais países eram os primeiros a declarar o embargo petrolífero em outubro de 1973?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos entre outros
Por que as nações européias e japonesas se juntaram durante a crise do petróleo?;Para evitar participar da batalha israelense
Em qual data os estados Unidos saíram do Acordo de Bretton Woods relacionado àpolitização petrolífera?;15 de agosto de 1971
Quando os Estados Unidos negociou com Israel para abandonar a Península do Sinai?;18 de janeiro de 1974
O que causou a liberação da Israel das colinas de Golan durante a crise?;A negociação do governo Nixon
Qual foi o efeito principal da crise petrolífera de 1973 para os OPAEP?;Uma hikes nas preçosas de petróleo
Em qual data Henry Kissinger recusou-se de manhã de combate com os egípcios pela liberação da Israel das colinas de Golan?;18 de janeiro de 1974
