```csv
pergunta;resposta
Harvard é uma universidade localizada em qual estado dos Estados Unidos?;Massachusetts
Qual é o ano de fundação da Universidade Harvard?;1636
Quem foi o primeiro presidente da Universidade Harvard?;Henry Dunster
Qual é o time esportivo mais conhecido da Universidade Harvard?;Harvard Crimson
O que significa a expressão latina em arms veritatis ("in arms of truth") associada à Universidade Harvard?;Os braços da verdade
Quem foi o primeiro estudante graduado pela Universidade Harvard?;Josiah Blackborne
Qual é um dos colégios mais antigos e famosos da Universidade Harvard?;Harvard College
O que é o sistema de educação por meio de casas (House system) na Universidade Harvard?;Um sistema de vida em comunidades menores dentro do campus universitário
Quantos Prêmios Nobel foram associados à Universidade Harvard até 2021?;159
Qual é um dos maiores bibliotecários da Universidade Harvard?;Harvard University Library System
```
