pergunta;resposta
Quando ocorreu a Guerra Franco-Indígena?;1754-1763
Quais povos indígenas se aliaram aos franceses durante a guerra?;Iroqueses, Huron, Algonquinos
Qual foi o principal motivo da Guerra Franco-Indígena?;Conflito por terras e comércio de peles
Qual tratado pôs fim à Guerra Franco-Indígena?;Tratado de Paris de 1763
Quem era o governador-geral da Nova França durante a guerra?;Marquês de Vaudreuil
Qual foi o impacto da guerra para os povos indígenas?;Perda de territórios e influência
Qual região foi disputada entre franceses e ingleses?;Área da atual Canadá
Quem liderou as forças francesas na Guerra Franco-Indígena?;Louis-Joseph de Montcalm
Qual foi o resultado da Guerra Franco-Indígena para a França?;Perda de territórios na América do Norte
Qual fator econômico foi central na Guerra Franco-Indígena?;Comércio de peles e controle de rotas comerciais
