pergunta;resposta
Onde estava em large parte a população huguenote da França?;as partes sul e central da França,
Qual foi a proporção de huguenotes e católicos no auge?;cerca de um oitavo do número 
Quando foram travadas as guerras religiosas?;de 1562 a 1598.
O que esse contrato fez?;concedeu aos huguenotes uma autonomia religiosa, política e militar substancial.
O termo huguenote foi originalmente concebido para conferir?;escárnio,
O termo pode estar relacionado a qual político da Suíça?;Besançon Hugues
O que o reforma dos filosóficos fez?;reformou os douts, their influence on the nobility?
Pergunta;Resposta
Qual foi o separates das Huguenotes do 17° sétore da mapa?;Portanto,
Quais were as Huguenotes do 5° quadro da mapa?;quem were the Huguenotes of Le Quentigny?
Pergunta;Resposta
O que fez o contrato das Huguenotes?;concedeu aos huguenotes uma autonomia religiosa, política e militar substancial.
