pergunta;resposta  
Quem foi um dos comandantes britânicos destacados na Guerra Franco-Indígena?;George Washington  
Qual regimento da Marinha Real Britânica participou da Guerra Franco-Indígena?;35th (Royal Sussex) Regiment of Foot  
Quantos soldados regulares e milicianos estavam envolvidos no auge da Guerra Franco-Indígena em 1758?;42.000  
Qual batalha ocorreu em 1759 e foi um ponto crucial para a vitória britânica?;Batalha de Quebec  
Quais tribos indígenas aliaram-se aos franceses durante a guerra?;Algonquins e Hurons  
Qual evento marcou a captura da cidade de Montreal pelos britânicos?;Campanha de Montreal  
Quem foi o comandante francês que liderou a defesa de Quebec?;Louis-Joseph de Montcalm  
Qual batalha foi parte da Campanha de Montreal?;Batalha de Fort Niagara  
Qual regimento participou da Batalha de Fort Ligonier?;55th (Westmorland) Regiment of Foot  
Qual foi a principal causa da derrota francesa na Guerra Franco-Indígena?;A superioridade naval e logística britânica
