pergunta;resposta
Qual é a cidade mencionada no contexto?;Fresno
Qual o idioma utilizado nas perguntas e respostas?;português
Qual o formato de separação utilizado entre pergunta e resposta?;ponto e vírgula
Quantos pares de perguntas e respostas devem ser gerados?;10
Qual o objetivo principal do contexto fornecido?;gerar questões objetivas
Qual a importância de manter as perguntas claras e relacionadas ao contexto?;garantir a relevância das questões
Qual a característica que as perguntas devem ter para evitar repetição?;variedade
O que deve ser evitado na justificativa das respostas?;conteúdo não estruturado
Qual a forma como a resposta correta deve estar relacionada ao conteúdo?;explícita ou inferível
Qual a função do assistente no contexto fornecido?;gerar quizzes
