pergunta;resposta
Em que ano a British Satellite Broadcasting (BSB) foi fundada?;1986
Qual data específica marca o início das operações da BSB?;25 de março de 1990
Qual empresa resultou da fusão entre BSB e Sky Television?;BSkyB
Quem era o principal proprietário dos canais Galaxy, Now e The Movie Channel?;British Satellite Broadcasting (BSB)
Em qual cidade a BSB tinha sua sede?;Londres
Que tipo de serviços a BSB fornecia para o Reino Unido?;Transmissão direta via satélite de serviços de televisão
Qual foi o destino final da BSB?;Fusão com Sky Television plc para formar BSkyB
Em que ano a British Satellite Broadcasting se fundiu com a Sky Television?;1990
Qual canal era propriedade da BSB e estava voltado para hardware e computadores?;The Computer Channel (BSB)
Quem eram os principais proprietários do filme "Hardware"?;British Satellite Broadcasting
