pergunta;resposta
O que é outro nome para a Guerra Franco-Indígena na América do Norte?;Guerra dos Franceses e Indios
Contra qual potência européia os Franceses estavam lutando principalmente?;Ingleses
Quem era um líder indígena destacado durante essa guerra?;Pontailler (Nota: Pontiac estava envolvido posteriormente)
O que a França defendia na Batalha de Forte Dúque?;A área de Pittsburgh
O que aconteceu com o Forte William Henry em 1757?;Caiu para os britânicos após um cerco
Quem comandava as forças francesas durante o cerco a Quebec?;Montcalm
Qual batalha marcou um ponto virada para os Franceses?;Batalha de Saratoga (apesar de ser mais conhecida no contexto americano)
Qual era o objetivo militar principal dos Franceses na América do Norte?;O controle sobre rotas comerciais e territórios
Como terminou a guerra para os Franceses?;Tratado de Paris (1763), perdendo suas colônias principais
Em qual contexto maior essa guerra se encaixa?;Parte da Guerra dos Sete Anos
