pergunta;resposta
Qual é o termo utilizado no Brasil para fazer ampliações, restaurações ou pequenas alterações em um imóvel?;Reforma
O que é essencial para a execução bem-sucedida de um projeto de construção?;planejamento eficaz
Qual é o nome dado aos maiores projetos de construção?;megaprojetos
Quais são os setores que envolvem a construção como atividade principal?;indústria, setor de atividade, divisão
O que é o termo "construção" em engenharia e arquitetura?;execução do projeto previamente elaborado
Qual é a relação entre "Construction" e "Process"?;Construction possui hiperônimo Process
Quais empresas possuem "Construction" como produto ou atividade?;COMSA EMTE, Pizzarotti, Langdon & Seah, Gafisa, Ability with Innovation
Qual é o percentual do PIB relacionado à construção?;seis a nove por cento
O que é o "dado" associado a "Construction"?;dado 839.1
Quais são exemplos de empresas que atuam na indústria de construção?;Bechtel, Sibur-RT, SNC-Lavalin, Veidekke, Porr
