pergunta;resposta
Quem cunhou o termo "sistema imunitário"?;Ilya Ilyich Mechnikov.
Qual parte do sistema imunitário faz parte da defesa contra vírus e parasitas?;sistema imunitário.
Quais são os mecanismos de defesa que o sistema imunitário usa para neutralizar agentes patogénicos?;fagocitose, peptídeos antimicrobianos designados defensinas, e o sistema complemento.
Qual é a base da vacinação?;imunidade adquirida.
Qual é o resultado da imunidade adquirida após uma exposição inicial a um agente patogénico?;memória imunológica.
Qual a característica principal do sistema imunitário inato?;resposta rápida e não específica.
O que é a fagocitose?;processo de englobamento e destruição de partículas estranhas.
Qual a principal diferença entre imunidade humoral e imunidade mediada por células?;a humoral envolve a produção de anticorpos, enquanto a mediada por células envolve a destruição direta de células infectadas.
Qual o papel das células T na imunidade adquirida?;regulação da resposta imune e destruição de células infectadas.
Quais são os exemplos de doenças autoimunes?;artrite reumatóide, diabetes de tipo 1.
