pergunta;resposta  
Qual foi a causa da Peste Negra?;Yersinia pestis.  
De onde se originou a Peste Negra?;Ásia Central ou Ásia Oriental.  
Como a Peste Negra chegou à Europa?;Por meio de navios mercantes que transportavam ratos infectados por pulgas.  
Quando ocorreu o pico da Peste Negra na Europa?;Entre 1347 e 1351.  
Qual foi a fatality rate da Peste Negra na Europa?; Entre 30% e 60% da população.  
Qual bactéria é responsável pela Peste Negra?;Yersinia pestis.  
Quais foram as consequências sociais da Peste Negra?;Crise religiosa, social e econômica.  
Quantas pessoas morreram na pandemia global?;75 a 200 milhões.  
Quanto tempo levou para a população se recuperar?;Cerca de 200 anos.  
Qual foi o impacto da Peste Negra no século XIV?;Mudanças demográficas e sociais significativas.
