```csv
pergunta;resposta
Quando a dinastia Yuan foi fundada?;1271
Qual foi o neto de Genghis Khan que formalmente estabeleceu a Dinastia Yuan?;Kublai Khan
Qual era a capital da Dinastia Yuan?;Shangdu
Onde Kublai Khan morreu?;Dinastia Yuan
Quem era o comandante militar Ajjal Shams al-Din Omar e qual foi sua lealdade?;Ele serviu à dinastia Yuan
Qual batalha envolveu a Dinastia Yuan como combatente?;Batalha de Bun'ei
Em que país a Batalha de Pagan ocorreu com participação da Dinastia Yuan?;Mianmar (Birmânia)
Qual foi o ano em que a dinastia Yuan se dissolveu oficialmente?;1368
Onde nasceram as Princesas Gyeonghwa e Jangnyeong?;Dinastia Yuan
Qual evento marcou o início da Dinastia Yuan?;Proclamação de Kublai Khan do nome dinástico "Grande Yuan"
```
