pergunta;resposta
Qual é a segunda cidade mais populosa da Austrália?;Melbourne
Vitória faz fronteira com qual estreito ao sul?;Estreito de Bass
Em que ano Melbourne deixou de ser a capital federal da Austrália?;1927
Qual o nome do estádio considerado o "lar espiritual" do críquete australiano?;Melbourne Cricket Ground
Qual a principal atividade econômica do estado de Vitória?;Serviços (incluindo serviços financeiros, saúde, educação, etc.)
Qual o nome do primeiro assentamento europeu na área que hoje é o estado de Vitória?;Baía de Sullivan
Qual o nome do primeiro-ministro do estado de Vitória desde 2014?;Daniel Andrews
Quantas cadeiras Vitória possui na Câmara dos Representantes da Austrália?;38
Qual evento do Grand Slam de tênis é realizado anualmente no Melbourne Park?;Australian Open
Qual a universidade mais antiga do estado de Vitória?;Universidade de Melbourne
