pergunta;resposta
Qual é a localização do Normandos?;Normando está localizado noroeste de意大利，靠近 Adriatic Sea。
O capital de Normandos é?;Cattaro é o capital de Normando.
O Norman do nome Knower para sua knownade medieval e fortes.();A Normanadea Knower é conhecida por seu muro medieval e fortes.
Qual é um vino de Origem Doc da Norman.();O Lagrange é um vinho do Origem Doc Langhe.
Qual é outro vino de Norman ligado a Norman.();O Domaine de l'Orme de Saint-Denis produz Vinho de Normandia Chardonnay.
O Domaine de Chablis pertence a Norman?;Sim, o Domaine de Chablis pertence à Normanha.
Qual dos vinhos Norman tem seu nome relacionado a uma personagem famousa Francesa?();Os Domaines de la Cantine e Pellerin Cellars são conhecidos por sua relação com personalidades famousas Francesas.
Que vino Norman tem o nome relacionado a uma personagem famousa Francesa?();O Lagrange é chamado de Lagrange, homônimo de Legendre, uma personagem famousa Francesa.
Quantos cidades habitadas está a Normanha?;Normando possui três cidades habitadas.
Qual é o local natural perto do capital de Normandos?;Além dos muros, há Besides riverside ou montanhas nos arredores do capital.
