```csv
pergunta;resposta
Qual foi o principal motivo da Crise Petrolífera de 1973?;O embargo do petróleo árabe em resposta ao apoio dos Estados Unidos à Israel na Guerra dos Seis Dias.
Quais países árabes participaram do embargo petrolífero de 1973?;Países do Oriente Médio, principalmente membros da OPEP como Arábia Saudita e Egito.
Como os preços do petróleo foram afetados durante a crise de 1973?;Os preços aumentaram em mais de 300%.
Qual foi o impacto econômico principal da Crise Petrolífera de 1973 nos países industrializados?;Recessão econômica e inflação alta.
A crise petrolífera de 1973 durou quanto tempo?;O embargo foi suspenso em março de 1974, mas os efeitos duraram anos.
Qual foi uma medida adotada pelos países ocidentais para minimizar o impacto da crise petrolífera?;Redução do consumo de petróleo e busca por novas fontes energéticas.
Quem era o principal exportador de petróleo antes da Crise Petrolífera de 1973?;Arábia Saudita.
O que é a OPEP, envolvida na crise petrolífera de 1973?;Organização dos Países Exportadores de Petróleo.
Quais foram os principais setores afetados pela alta nos preços do petróleo durante a Crise Petrolífera de 1973?;Indústria automobilística e transporte.
Qual país foi um dos mais afetados economicamente pela crise petrolífera de 1973?;Japão
```
