pergunta;resposta
O que é o fluido de trabalho em uma máquina a vapor?;vapor de água sob alta pressão e a alta temperatura
Quem é conhecido por inventar a Steam engine?;Thomas Newcomen
Qual empresa tem como produto a Steam engine?;AG Weser
Em qual século foi inventada a Steam engine?;18th-century inventions
O que serve para controlar o motor a vapor na imagem Boulton and Watt centrifugal governor-MJ.jpg?;governor
Qual embarcação possui propulsão da embarcação Steam engine e foi mencionada no contexto?;USS Montclair (ID-3497)
Qual lei governa o funcionamento das máquinas térmicas como a máquina a vapor?;leis da termodinâmica
O que é produzido pela diminuição de energia interna do vapor em uma turbina a vapor?;energia mecânica
Qual tipo de energia é usada pelo Barnet Gate Mill como fonte auxiliar?;Steam engine
Qual embarcação possui propulsão da embarcação Steam engine e foi mencionada como um exemplo de uso contínuo do motor a vapor?;USS General G. W. Goethals (ID-1443)
