pergunta;resposta
O que são leis da União Europeia?;um sistema de regras que opera nos estados membros.
Como a UE desenvolveu seu objetivo?;para promover a paz, seus valores e o bem-estar de seus povos.
Quais são as instituições políticas da UE?;instituições políticas, políticas sociais e econômicas.
Qual é a representação do direito da UE?;uma nova ordem jurídica de direito internacional.
O que é o Direito da União Europeia?;um corpo de tratados e legislação,
Quais são as fontes primárias do Direito da UE?;Tratados que instituem a União Europeia e regulamentos, diretivas.
Qual é o papel dos órgãos legislativos na UE?;Parlamento Europeu e pelo Conselho da União Europeia,
O que significa Efeito Direto no direito da UE?;A aplicação imediata das leis da UE nas nacionalidades.
Qual é a relação do direito da UE com as leis dos Estados membros?;efeito direto ou indireto.
Quais são os três principais tipos de leis na União Europeia?;direito primário, direito secundário e complementar.
