```csv
pergunta;resposta
O que é um método comumente utilizado para medir a desigualdade econômica?;Coeficiente de Gini
Qual índice leva em conta a desigualdade na avaliação do desenvolvimento humano?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Quem é um dos principais pesquisadores no campo da desigualdade econômica?;Branko Milanović
Qual livro aborda temas relacionados à desigualdade econômica?;Capital in the Twenty-First Century
O que a globalização reduziu entre as nações?;desigualdade global
Qual tipo de igualdade foca em dar às pessoas as mesmas oportunidades para prosperar?;igualdade de oportunidades
Quem é um acadêmico interessado no estudo da desigualdade econômica?;Robert Wade (scholar)
O que a pesquisa sugere sobre o efeito da desigualdade na duração do crescimento econômico?;uma maior desigualdade dificulta a duração do crescimento
Qual evento social foi causado pela desigualdade econômica em diferentes locais ao redor do mundo?;Occupy movements
O que é um conceito importante relacionado à desigualdade econômica?;equidade
```
