pergunta;resposta
Quando foi criado o IPCC?;1988
Qual organização é responsável pela liderança do IPCC atualmente?;Hoesung Lee
Quantos grandes relatórios foram produzidos pelo IPCC desde sua fundação?;cinco
Qual é a principal função do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre mudanças climáticas, especificamente aquecimento global.
O IPCC ganhou qual prêmio em 2007?;Prêmio Nobel da Paz
Quantos documentos além dos grandes relatórios foram produzidos pelo IPCC desde sua fundação?;além de cinco grandes relatórios, outros documentos também foram produzidos
Qual é a sigla do Painel Intergovernamental sobre Mudanças Climáticas em inglês?;IPCC
Quem foi o líder do IPCC por um período significativo?;Hoesung Lee (atual liderança)
O IPCC tem como objetivo combater problemas relacionados ao aquecimento global de que maneira?;Apontando suas causas, efeitos e riscos para a humanidade e sugerindo formas de mitigar os problemas
Qual organização criou o IPCC em 1988?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e da Organização Meteorológica Mundial (OMM)
