pergunta;resposta
Qual o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento sobre as mudanças climáticas,
O IPCC produz pesquisa original?;não, o IPCC reúne e resume o conhecimento produzido por outros cientistas,
Em que ano o IPCC foi criado?;1988,
Qual o significado da sigla IPCC?;Intergovernmental Panel on Climate Change,
Onde está localizada a sede do IPCC?;Geneva,
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz,
Quantos relatórios o IPCC já produziu?;cinco grandes relatórios e alguns outros documentos,
Além de Bert Bolin, quem mais foi presidente do IPCC?;Rajendra K. Pachauri e Hoesung Lee,
Qual a relação entre o IPCC e a Convenção-Quadro das Nações Unidas sobre Mudança do Clima?;O IPCC avalia os riscos de mudanças climáticas para informar as políticas da convenção,
Que tipo de organização o IPCC é?;uma organização científico-política,
