pergunta;resposta
O que é Fresno?;Uma cidade localizada no estado da Califórnia, Estados Unidos
Em qual região da Califórnia fica Fresno?;Região Central Valley
Qual é a principal atividade econômica de Fresno?;Agricultura, destacando-se a produção de frutas e castanhas
Quando foi fundada Fresno?;1874
Qual é o nome do projeto de irrigação associado a Fresno?;Projeto San Joaquim Valley
Quantas pessoas vivem em Fresno (aproximação)?;526.000 habitantes (dados de 2020)
Qual é a origem da palavra "Fresno"?;Do espanhol, significando "árvore do cânhamo"
Qual é a posição geográfica de Fresno?;A sudoeste do estado da Califórnia
Qual é um dos maiores grupos étnicos em Fresno?;Comunidade armênia
Qual universidade está localizada em Fresno?;Universidade Estadual de Fresno (California State University, Fresno)
