<think>
Ok, vou começar analisando o contexto fornecido sobre geologia. Preciso geração 10 perguntas e respostas baseadas nesse conteúdo. Primeiro, identifico os principais tópicos: a definição da geografia, elementos do的地壳, teoria tectônica das placas, rocas, minerais, revistas científicas, etc.

Vou procurar variedade nas perguntas para cobrir diferentes aspectos como definições básicas, processos como a erossionamento, propriedades da crosta, estudos do manto inferior, e evensoImpacto da geologia em campos como geografia e engenharia.

Preciso garantir que as respostas sejam claras e explícitas. Vou evitar repicar perguntas semelhantes e manter o formato CSV correto, sem separadores adicionais.

Vou começar identificando as principais informações: a definição de geografia, elementos da crostra (crostra, astenosfera), os tipos de placas tectônicas, processos como o fundo do mar via seafloor spreading, minerais e petrologia, revistas científicas relevantes.

Agora, vou estruturar as perguntas para cobrir cada um desses tópicos, garantindo que todas as respostas estejam presentes no contexto fornecido.
</think>

```csv
pergunta;resposta
Geografia é a ciência que estudает a Terra e suas características físicas e químicas.;Sim
Uma rocha ígnea é uma rocha que cristaliza de magma e/ou lava.;Rocha ígnea
O que é frequentemente encontrado na crostra como impureza mineralica?;Calibro
Uma rocha sedimentar pode ser transformada num tipo de rocha metaformática por quais meios?;Tecton pressure
Quando a Terra forque, o que é formado naquele local?;Magma
Em qual localização da crostra é mais provável a expansão do fundo do mar?;Baía
A teoria tectônica de placas tectônicas afirma que os continentes se deslocam sobre a astenosfera. ;Correto
O que define a Astenofera?;O manto superior rígido da Terra
O que é a principal diferença entre a crostra e o astenofera?;A crostra é rígida, enquanto o astenofera é plástico
A Lei de Gutenberg afirma que a velocidade de propagação da onda S é de quanto?;Mils de anos
```
