pergunta;resposta  
Qual é a função principal de um fundamento em uma construção?;Suportar o peso da estrutura e distribuir a carga para o solo.  
Quais são os principais materiais utilizados na construção civil?;Concreto, aço, tijolos e pedras.  
Qual é a principal norma de segurança no ambiente de construção?;Uso de equipamento de proteção individual (EPI) e aderência às normas de ergonomia.  
O que é um projeto de execução em construção?;Um documento técnico que detalha como as obras serão realizadas, incluindo métodos e materiais.  
Qual é a finalidade de uma escavação em uma obra de construção?;Preparar o solo para a fundação e garantir a estabilidade da estrutura.  
Quais são as etapas principais de uma obra de construção?;Planejamento, execução, supervisão e finalização.  
O que significa a sigla PPE no contexto da construção?;Equipamento de Proteção Individual, como capacetes e luvas.  
Qual é a importância da inspeção de qualidade em uma construção?;Garantir que as obras atendam aos padrões técnicos e segurança.  
Quais são os principais riscos ambientais associados à construção?;Poluição do ar, ruído e descarte inadequado de resíduos.  
O que é um cronograma de obra?;Um plano que define as etapas e prazos para a conclusão da construção.
