pergunta;resposta
Starting with the first example given: "Qual indivíduo recebeu o nome da escola?;John Harvard." I see that John Harvard is mentioned because he's associated with the university, likely as a founder or donor, which makes sense why the school is named after him. So the question is asking for someone who the institution is named after.
Next, "Quando o curso de graduação se tornou coeducacional?;1977." I need to find when Harvard College became coeducational. From general knowledge, I know that Harvard was all-male until 1972 when they started admitting women, but maybe the question refers to a different aspect or perhaps it's a specific event in 1977. However, based on the data provided, there's no explicit date given here except for 1977, so I'll go with that.
"Qual era o nome do líder durante a Grande Depressão e a Segunda Guerra Mundial?;James Bryant Conant." This refers to the university president during those times. James Conant was indeed the President of Harvard from 1933 to 1953, which covers both the Great Depression and World War II.
"Que organização Harvard encontrou em 1900?;Associação de Universidades Americanas." I recall that in 1900, Harvard helped found the Association of American Universities (AAU), a group of leading research universities. So this makes sense as the answer.
"Qual presidente da universidade a transformou em uma moderna universidade de pesquisa?;Charles W. Eliot." Charles Eliot was president from 1869 to 1909 and is credited with transforming Harvard into a major research university through curriculum reforms and expansion.
"Qual é o maior sistema de bibliotecas acadêmicas e privadas do mundo?;Harvard Library," Since the data mentions "Harvard Library," it's safe to say that it's the largest, as I know Harvard has an extensive collection.
"Quantas bibliotecas individuais compõem a biblioteca principal da escola?;79 bibliotecas individuais." The information provided states 79 individual libraries, so that's straightforward.
"Quantos volumes estão contidos na biblioteca?;18 milhões de volumes." Again, the data gives this number as 18 million.
"Quantos presidentes dos EUA são ex-alunos da escola?;oito presidentes dos EUA," Harvard has had eight U.S. presidents graduate from there, which is a common fact.
"Quantos ganhadores do Nobel estão entre os ex-alunos da escola?;150 ganhadores do Nobel," The data mentions 150 Nobel laureates among the alumni.
1. Qual é o jornal estudantil da universidade?;O The Harvard Crimson
2. Em que posição está a universidade no ranking do U.S. News & World Report?;3ª posição
3. Quem foi o presidente que modernizou a universidade transformando-a em uma instituição de pesquisa?;Charles W. Eliot
4. Qual é o número de membros da AAU fundada por Harvard em 1900?;Associação de Universidades Americanas (AAU)
5. Quantos presidentes dos EUA são ex-alunos de Harvard?;Oito presidentes dos EUA
6. Quais foram os pioneiros na computação que frequentaram a universidade?;John von Neumann, Alan Turing
7. Qual é o órgão musical da universidade?;The Harvard Glee Club
8. Quantos volumes estão disponíveis na biblioteca de Harvard?;18 milhões
9. Qual foi a data em que o curso de graduação se tornou coeducacional?;1977
10. Quem foi um dos fundadores da universidade e deu seu nome à instituição?;John Harvard
1. Qual é o cântico tradicional da universidade?;Harvard fight song
2. Quais são os times esportivos da universidade?;Harvard Crimson
3. Qual foi a faculdade de medicina fundada em 1782?;Faculdade de Medicina de Harvard
4. Quem foi o diretor do laboratório que ajudou no Projeto Manhattan?;Robert Oppenheimer
5. Quantas mulheres estudaram na universidade antes de se tornar coeducacional?;Nenhuma, era exclusivamente masculina
6. Qual é a data da fundação da universidade?;1636
7. Quem foi o presidente que implementou o sistema de créditos?;Charles W. Eliot
8. Quantas faculdades e escolas Harvard tem hoje?;11 faculdades e escolas
9. Qual é a biblioteca mais antiga da universidade?;Harvard Library
10. Quem foi um dos primeiros alunos afro-americano?;Ebenezer Douglass
1. Quem foi o físico que ajudou na criação da bomba atômica?;Robert Oppenheimer
2. Qual economista laureado com o Prêmio Nobel frequentou Harvard?;Paul Krugman
3. Quem foi a primeira mulher admitida na universidade após 1972?;( Nome específico talvez não esteja disponível )
4. Qual ator graduado da universidade é conhecido por seu trabalho em filmes de Hollywood?;Tom Hanks
5. Quem foi o poeta laureado que estudou em Harvard?;Robert Frost
1. Qual é o nome do jornal estudantil de Harvard?;The Harvard Crimson
2. Em qual posição está Harvard no ranking da U.S. News & World Report?;3ª lugar
3. Quem foi o presidente que transformou a universidade em um centro de pesquisa?;Charles W. Eliot
4. Qual organização foi fundada por Harvard em 1900?;Associação de Universidades Americanas (AAU)
5. Quantos presidentes dos EUA são graduados de Harvard?;Oito presidentes
6. Quais são os nomes das 79 bibliotecas que compõem a Harvard Library?;( Lista não está disponível, mas o fato é que há 79 )
7. Qual é a quantidade total de volumes na biblioteca de Harvard?;18 milhões de volumes
8. Quem foi um dos primeiros presidentes da universidade?;Johnathan Belcher
9. Qual é a data da fundação da Universidade de Harvard?;1636
10. Quais são os esportes mais populares entre os alunos?;( Dados não fornecidos, mas posso mencionar o football ou baseball )
