pergunta;resposta
1. Qual é o nome científico do motor a vapor?;máquina térmica
2. Qual é o fluido de trabalho utilizado na máquina a vapor?;vapor de água
3. Quem é conhecido por ter criado o motor a vapor?;Thomas Newcomen
4. Qual é o princípio de funcionamento da turbina a vapor?;princípio de expansão do vapor
5. Em que tipo de energia a máquina a vapor converte o vapor?;energia mecânica
6. O que acontece com a temperatura do vapor durante o funcionamento da turbina a vapor?;diminui
7. Em que categoria o motor a vapor é classificado?;Category:18th-century inventions
8. Qual é o exemplo mais recente de uso do motor a vapor mencionado no texto?;reatores nucleares
9. Qual é o nome da imagem representativa do motor a vapor mencionada no texto?;Boulton and Watt centrifugal governor-MJ.jpg
10. Qual é o modelo de página wiki utilizado para o tópico "motor a vapor"?;Template:Main
pergunta;resposta
Qual é o nome científico do motor a vapor?;máquina térmica
Qual é o fluido de trabalho utilizado na máquina a vapor?;vapor de água
Quem é conhecido por ter criado o motor a vapor?;Thomas Newcomen
Qual é o princípio de funcionamento da turbina a vapor?;princípio de expansão do vapor
Em que tipo de energia a máquina a vapor converte o vapor?;energia mecânica
O que acontece com a temperatura do vapor durante o funcionamento da turbina a vapor?;diminui
Em que categoria o motor a vapor é classificado?;Category:18th-century inventions
Qual é o exemplo mais recente de uso do motor a vapor mencionado no texto?;reatores nucleares
Qual é o nome da imagem representativa do motor a vapor mencionada no texto?;Boulton and Watt centrifugal governor-MJ.jpg
Qual é o modelo de página wiki utilizado para o tópico "motor a vapor"?;Template:Main
