pergunta;resposta
Onde está localizado o Parlamento da Escócia?;Edimburgo
Qual o nome do edifício que abriga o Parlamento da Escócia?;Parlamento Escocês
Em que rio o Parlamento Escocês está situado?;Rio Forth
Qual o estilo arquitetônico predominante do Parlamento Escocês?;Moderno
Quem projetou o edifício do Parlamento Escocês?;Enric Miralles e RMJM Architecture
Qual o principal objetivo da construção do novo Parlamento Escocês?;Refletir a democracia aberta e a identidade escocesa
Qual o material predominante utilizado na construção do Parlamento Escocês?;Aço e madeira
O Parlamento Escocês é responsável por quais áreas legislativas?;Saúde, educação, justiça e economia
Qual a relação entre o design do Parlamento Escocês e a paisagem local?;O design incorpora elementos da paisagem escocesa, como colinas e montanhas
O Parlamento Escocês foi inaugurado em que ano?;2004
