```csv
pergunta;resposta
Quem atua na área de Geologia e também é conhecido por esta disciplina?;Dougal Dixon
Qual é a profissão regulamentada no Brasil desde 1962 pelo Conselho Regional de Engenharia e Agronomia (CREA)?;Geólogo
Quantos cursos presenciais de graduação em Geologia existem no Brasil, segundo o texto fornecido?;35
Qual jornal atua na disciplina de Geologia mencionado no contexto?;Geology (journal)
Quem foi um dos primeiros a usar o termo "geologia"?;Jean-André Deluc
Quantos estados brasileiros possuem cursos presenciais em Geologia ou Engenharia Geológica?;18
Qual cientista atua na área de Geologia e também contribuiu para estudos astronômicos?;Peter Simon Pallas
Quem é o geólogo que ajudou a desenvolver a teoria da tectônica de placas?;Richard Dixon Oldham
Qual revista especializada em ciência rochosa pertence à disciplina de Geologia?;International Journal of Rock Mechanics and Mining Sciences
Quantos países mencionam no contexto profissionais atuando na área de geologia?;Mais de 20, incluindo Brasil e vários outros não especificados por nome.
```
