pergunta;resposta
Qual a idade estimada da Terra, conforme mencionado no texto?;4,6 bilhões de anos
Qual a definição de Geologia, segundo o texto?;Estudo da crosta terrestre, da matéria que a compõe, seu mecanismo de formação e estrutura.
A qual área profissional a Geologia contribui na localização e gestão de recursos?;Petróleo, carvão e metais como ouro, ferro, cobre e urânio.
Quais são os dois componentes que formam a litosfera?;Crosta e manto superior.
Qual lei regulamenta a profissão de geólogo no Brasil?;Lei nº 4.076, de 23 de junho de 1962.
Quantos cursos presenciais de graduação em Geologia e Engenharia Geológica existem no Brasil, segundo o texto?;35
Qual o nome do primeiro indivíduo a usar a palavra "geologia"?;Jean-André Deluc
Qual a relação entre a Geologia e outras ciências, como a Biologia e a Antropologia?;A Geologia fornece suporte para os estudos dessas ciências.
Qual o comportamento da astenosfera, mencionada no texto?;Plástico
Além da Geografia e Astronomia, com quais outras ciências a Geologia se relaciona?;Química, Física e Matemática.
