pergunta;resposta
Qual o principal objetivo do IPCC?;Sintetizar e divulgar o conhecimento sobre as mudanças climáticas,
Em que ano o IPCC foi criado?;1988,
Qual o significado da sigla IPCC?;Intergovernmental Panel on Climate Change,
O IPCC produz pesquisas originais sobre mudanças climáticas?;Não, o IPCC reúne e resume o conhecimento produzido por outros cientistas,
Qual o prêmio recebido pelo IPCC em 2007?;Prêmio Nobel da Paz,
Quantos grandes relatórios o IPCC já produziu?;Cinco,
Além da ONU, qual outra organização está envolvida na criação do IPCC?;Organização Meteorológica Mundial (OMM),
Qual é o foco principal dos relatórios do IPCC?;Aquecimento global, suas causas, efeitos e riscos,
O trabalho do IPCC é amplamente aceito na comunidade científica?;Sim, é considerado a maior autoridade mundial sobre aquecimento global,
Qual o principal público-alvo das publicações do IPCC?;Governos e formuladores de políticas climáticas.
