pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Quem aplicou com sucesso a desobediência civil na luta pela independência da Índia?;Mahatma Gandhi
Quem utilizou a desobediência civil na luta pelos direitos civis nos EUA?;Martin Luther King
Qual é a natureza da desobediência civil?;pacífica
Contra o que a desobediência civil se opõe?;leis injustas ou governos opressores
Qual é a característica fundamental de um governo que pode ser alvo de desobediência civil?;não satisfazer as exigências da população
Qual é um movimento histórico que usou a desobediência civil para acabar com a segregação racial?;movimento dos direitos civis nos EUA
Que tipo de ação a desobediência civil é considerada?;protesto político
Qual foi o resultado do uso da desobediência civil por Gandhi?;independência da Índia e do Paquistão
Em que contexto a desobediência civil pode ser justificada, segundo o texto?;quando um governo não satisfaz as exigências da população
pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Quem aplicou com sucesso a desobediência civil na luta pela independência da Índia?;Mahatma Gandhi
Quem utilizou a desobediência civil na luta pelos direitos civis nos EUA?;Martin Luther King
Qual é a natureza da desobediência civil?;pacífica
Contra o que a desobediência civil se opõe?;leis injustas ou governos opressores
Qual é a característica fundamental de um governo que pode ser alvo de desobediência civil?;não satisfazer as exigências da população
Qual é um movimento histórico que usou a desobediência civil para acabar com a segregação racial?;movimento dos direitos civis nos EUA
Que tipo de ação a desobediência civil é considerada?;protesto político
Qual foi o resultado do uso da desobediência civil por Gandhi?;independência da Índia e do Paquistão
Em que contexto a desobediência civil pode ser justificada, segundo o texto?;quando um governo não satisfaz as exigências da população
