pergunta;resposta  
Qual é o símbolo químico do oxigênio?;O  
Qual é a principal fonte de oxigênio na atmosfera terrestre?;Fotossíntese  
O que acontece com o oxigênio quando ele é aquecido até o ponto de ebulição?;Vaporiza  
Qual é a porcentagem aproximada de oxigênio no ar atmosférico?;21%  
Qual é a massa molar do gás oxigênio (O₂)?;32 g/mol  
O que o oxigênio representa em termos de número atômico?;8  
Qual é o papel do oxigênio na respiração celular?;Participa da oxidação de nutrientes  
O que ocorre quando o oxigênio reage com metais?;Forma óxidos  
Qual é o estado físico do oxigênio em condições normais?;Gasoso  
O que o oxigênio é essencial para a formação de?;Ozônio
