pergunta;resposta
Quem fundou a dinastia Yuan?;Kublai Khan
Em que ano foi fundada a dinastia Yuan?;1271
Qual era o nome mongol da dinastia Yuan?;Shūmì Yuàn
Qual foi a capital da dinastia Yuan?;Khanbaliq
Qual dinastia sucedeu a dinastia Yuan?;Ming
Quem conquistou a dinastia Song?;Kublai Khan
Qual foi uma batalha notável envolvendo a dinastia Yuan?;Batalha de Xiangyang
Qual foi um movimento de rebelião durante a dinastia Yuan?;Red Turban Rebellion
Em que ano terminou a dinastia Yuan?;1368
Qual era a língua comum na dinastia Yuan?;Chinês
