pergunta;resposta  
Quantos membros compõem o Parlamento da Escócia?;129  
Quando foi estabelecido o atual Parlamento da Escócia?;Pela Lei da Escócia de 1998, com a primeira sessão em 1999.  
Onde está localizado o Parlamento da Escócia?;Edimburgo, Escócia.  
Quem é a atual Presidente do Parlamento da Escócia?;Alison Johnstone.  
Qual sistema eleitoral é utilizado pelo Parlamento da Escócia?;Sistema misto, combinando representação proporcional e geográfica.  
Quando foi realizada a última eleição geral para o Parlamento da Escócia?;2021-05-06.  
Qual o nome do edifício onde o Parlamento da Escócia se reúne?;Edifício do Parlamento da Escócia.  
Quem é a atual Primeira-Ministra da Escócia?;Nicola Sturgeon.  
Quais são alguns dos comitês ativos no Parlamento da Escócia?;Saúde e Esportes, Justiça, Relações Europeias e Externas.  
Quantas regiões eleitorais existem no Parlamento da Escócia?;Várias, incluindo "Centro da Escócia", "Nordeste da Escócia" e "Oeste da Escócia".
