pergunta;resposta
O sistema imunitário deteta um grande número de agentes, exceto quais?;alguns vírus e parasitas,
Qual é o termo usado para uma capacidade do organismo de criar memória contra agente específico?;imunidade adquirida,
Como alguns organismos unicelulares têm sistema imunitário rudimentar?;pelos mecanismos de enzimas que os protegem de infecções por bacteriófagos,
Onde estão presentes outros mecanismos imunitários básicos em eucariotas, incluindo plantas e insetos?;no sistema celular,
Qual é a função básica da fagocitose no sistema imunitário?;afogregar e degradar patógenos,
Qual é o nome do sistema que permite ao organismo responder mais eficazmente a novos ataques pelo mesmo agente específico?;imunidade adquirida,
O que acontece quando há uma desaceleração no funcionamento do sistema imunitário, levando à resistência contra doenças recorrentes?;imunodeficiência,
Qual é o termo usado para um sistema imunitário hiperativo que ataca tecido normal como se fosse um agente externo?;autoimunidade,
Onde está presente no ser humano a capacidade de adaptar-se eficazmente a agentes patogénicos específicos?;sistema imunológico adaptativo,
Qual é o campo da ciência que estuda todos os aspectos do sistema imunitário?;imunologia.
