pergunta;resposta
Em qual cidade a British Satellite Broadcasting tinha sua sede?;Londres
Quando foi incorporada a British Satellite Broadcasting?;novembro de 1990
Qual data marca o início da transmissão da BSB?;25 de março de 1990
A qual categoria principal pertence a British Satellite Broadcasting?;British companies established in 1986
Em que ano foi fundada a British Satellite Broadcasting?;1986
Qual canal é propriedade da BSB?;The Movie Channel (British TV channel)
Quem sucedeu a BSB?;Sky UK
Onde estava localizado o escritório da BSB?;Marco Polo House
Qual modelo de página wiki usa a BSB?;Template:Infobox company
Que filme foi produzido pela British Satellite Broadcasting?;Hardware (film)
