pergunta;resposta
Onde o Reno se esvazia?;Mar do Norte,
Qual é a maior cidade pela qual o Reno atravessa?;Colônia, na Alemanha,
De onde deriva o nome Rhine?;Nome gaulês Rēnos,
Qual é o nome francês para o Reno?;Rhin,
Quanto tempo dura o Reno?;1.230 km (760 milhas),
Qual é a adaptação proto-germânica do nome do Reno?;Rīnaz,
O Reno atravessa quais países?;Alemanha, França e Suíça,
Qual rio é maior que o Reno?;Danúbio
Qual é o idioma falado ao longo da margem ocidental do Reno?;Francês em partes de França,
Quais são os principais afluentes do Reno?;Saar, Mosela e Ruhr.
