pergunta;resposta
De acordo com o texto, qual é uma das características da força?;A força pode causar deformação em um objeto flexível.
O que a segunda lei de Newton relaciona?;A força que age sobre um objeto é igual à derivada temporal do momento linear deste objeto.
Qual conceito está relacionado à divisão ou distribuição da força sobre uma área?;Pressão.
De acordo com o texto, o que o torque produz?;Mudanças na velocidade de rotação de um objeto.
O que é tensão mecânica ou estresse mecânico?;A força aplicada num corpo fixo.
Qual a diferença entre o estresse mecânico em um sólido e em um fluido?;Em um sólido, ele pode deformar o objeto gradualmente, enquanto em um fluido, determina mudanças em sua pressão e volume.
O que é arrasto, conforme definido no texto?;Diminuição da velocidade de um objeto.
Qual dos seguintes é um hiperônimo de "Kansas State Guard"?;Force
Qual dos seguintes é um hiperônimo de "Colombian Air Force"?;Force
Qual dos seguintes é um hiperônimo de "Jamaica Constabulary Force"?;Force
