pergunta;resposta
Qual é a sigla do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Quem estabeleceu o IPCC sob a iniciativa das Nações Unidas?;O Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Qual é a principal função do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, especificamente, o aquecimento global.
Quais países são representados no Conselho do IPCC?;Todos os países membros das Nações Unidas.
O que o IPCC não faz?;Produzir pesquisa original.
Qual é a localização do sede do IPCC?;Geneva, Suíça.
Quantos grandes relatórios produziu o IPCC desde sua fundação?;Cinco.
Em qual ano foi concedido o Prêmio Nobel da Paz ao IPCC?;2007.
Qual é o título de liderança do atual chefe do IPCC?;Chair, ocupado por Hoesung Lee.
Quais organizações estão associadas ao IPCC?;World Meteorological Organization e United Nations Environment Programme.
