pergunta;resposta
Qual foi o ano de fundação da Dinastia Yuan?;1271
Quem foi o fundador da Dinastia Yuan?;Kublai Khan
Qual era a capital da Dinastia Yuan?;Khanbaliq
Qual era a moeda oficial da Dinastia Yuan?;Banknote
Quais foram os anos de existência da Dinastia Yuan?;1271 a 1368
Qual foi o nome do imperador que proclamou a dinastia?;Kublai Khan
Qual foi o nome do evento que marcou o fim da Dinastia Yuan?;Fall of Khanbaliq
Qual foi o nome da batalha que resultou na conquista da Dinastia Song?;Mongol conquest of the Song dynasty
Quais foram os principais grupos ou eventos associados à Dinastia Yuan?;Red Turban Rebellion
Qual era o nome do calendário usado durante a Dinastia Yuan?;"Time Granting Calendar"
