pergunta;resposta
O que era a Peste Negra?;Foi uma pandemia de peste bubônica (ou peste negra) que atingiu a Europa, Ásia e Norte da África na década de 1340.
Quando ocorreu a primeira onda da Peste Negra?;A primeira onda da Peste Negra começou em outubro de 1347, atingindo a Sicília e o norte da Itália após anos de transporte marítimo.
Qual era a causa principal da propagação da Peste Negra?;A causa principal da propagação da Peste Negra era o contágio pelo bacilo 'Yersinia pestis', transmitido pela pulga do rato (Xenopsylla cheopis).
Quais eram os principais sintomas da Peste Negra?;Os principais sintomas da Peste Negra eram febre, dor de cabeça, calafrios, náuseas e aparição de bubões (inchaços dolorosos nas glândulas linfais).
Quantas pessoas morreram durante a Peste Negra?;Estima-se que cerca de 75 a 200 milhões de pessoas tenham morrido devido à Peste Negra, representando entre 30% e 60% da população europeia.
Quais medidas foram tomadas para tentar controlar a Peste Negra?;Medidas como isolamento, queimada de cadáveres e uso de plantas com propriedades medicinais foram adotadas para tentar conter a propagação da doença.
Qual foi o impacto econômico da Peste Negra na Europa?;A Peste Negra teve um impacto econômico significativo, causando escassez de mão de obra e aumento dos salários dos trabalhadores.
Como a Peste Negra afetou as relações sociais na Europa?;A Peste Negra alterou as relações sociais na Europa, com o surgimento de novas classes sociais e mudanças nas normas de conduta.
Quais foram os principais fatores que contribuíram para a disseminação da Peste Negra?;Os principais fatores que contribuíram para a disseminação da Peste Negra foram o comércio, viagens e as condições sanitárias precárias das cidades.
Qual foi o papel dos gatos na redução da propagação da Peste Negra?;Os gatos ajudaram a reduzir a população de ratos, que eram os principais vetores de transmissão do bacilo 'Yersinia pestis', contribuindo assim para o controle da Peste Negra.
