pergunta;resposta
O que é o Islã político?;O Islã político refere-se à interação entre a religião islâmica e os assuntos públicos, governamentais e sociais.
Qual é a principal fonte de lei no Islã?;A principal fonte de lei no Islã é o Corão (Al-Qur'an).
Quando foi fundada a primeira república islâmica?;A primeira república islâmica foi a República Islâmica do Afeganistão, fundada em 1992.
Qual é o papel da Sharia na sociedade islamizada?;A Sharia desempenha um papel central na sociedade islamizada, servindo como uma diretriz para leis e regulamentos sociais, políticos e religiosos.
Qual foi o primeiro país a adotar o Islã como religião oficial?;O primeiro país a adotar o Islã como religião oficial foi o Sudão, em 1960.
Quais são os dois ramos principais da Sharia?;Os dois ramos principais da Sharia são Fiqh (jurisprudência) e Urf (consuetudinário).
O que é o Hukum Islam?;O Hukum Islam refere-se à legislação islâmica, que abrange tanto as leis religiosas quanto as leis civis.
Qual é a diferença entre Fiqh e Urf na Sharia?;Fiqh se refere às regras jurídicas derivadas do Corão e da Sunna, enquanto o Urf refere-se às normas sociais e costumes locais.
Qual é a importância da Khilafa no Islã político?;A Khilafa (Califado) representa um governo liderado por um califa ou chefe, que desempenha um papel crucial na interpretação das leis islâmicas e na administração do estado.
Qual é o conceito de Dawah no Islã político?;Dawah refere-se à chamada ao Islã, ou seja, a difusão da mensagem islâmica para alcançar a conversação e a submissão aos princípios do Islã.
