pergunta;resposta
Qual cientista descobriu o oxigênio em 1774?;Joseph Priestley.
Quem cunhou o nome "oxigénio"?;Antoine Lavoisier.
O que representa a massa atómica do oxigénio?;16 u.
Em qual estado físico o oxigénio é azul?;líquido e sólido.
Qual é a principal função do ozono na atmosfera terrestre?;Absorver radiação ultravioleta.
O que é usado na respiração celular?;Dioxigênio (O2).
Que tipo de elemento químico é o oxigénio?;não metal reactivo
Qual gás compõe 20,8% da atmosfera terrestre?;dioxigênio
Qual é a composição principal dos ossos e dentes em termos de compostos inorgânicos?;óxidos de cálcio fosfato.
Quem foi fundamental na mudança do entendimento sobre oxigénio no século XVIII?;Antoine Lavoisier.
