pergunta;resposta
Quando o IPCC foi criado?;1988
Quais organizações fundaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Quantos relatórios maiores o IPCC produziu até 2014?;Cinco
Onde está sediado o IPCC?;Geneva, Switzerland
Quem é o líder atual do IPCC?;Hoesung Lee
Qual modelo de página wiki o IPCC usa?;Template:IPCC
Quais são as organizações-mãe do IPCC?;World Meteorological Organization e United Nations Environment Program
O IPCC produz pesquisa original?;Não
Quais são os anos de publicação dos primeiros e últimos relatórios do IPCC?;1990 e 2014
