pergunta;resposta
Quem é creditado com a formulação do conceito de desobediência civil?;Henry David Thoreau
Quem aplicou com sucesso a desobediência civil no movimento de independência da Índia?;Mahatma Gandhi
Qual é um exemplo de protesto que utilizou métodos de desobediência civil?;Assam Movement
De acordo com o contexto, qual é o principal propósito da desobediência civil?;protestar contra leis injustas ou governos opressores
Qual evento envolveu desobediência civil contra a corrupção na Montenegrina?;2019–2020 clerical protests in Montenegro
Qual é o termo para o direito de uma população desobedecer a um governo insatisfatório?;direito de desobedecer
Quem foi uma figura-chave no movimento pelos direitos civis nos EUA usando desobediência civil?;Martin Luther King
Qual é o hiperônimo da desobediência civil mencionado nos fatos?;Refusal
Qual protesto de 2021 utilizou métodos de desobediência civil?;2021 Montenegrin episcopal enthronement protests
Qual é a característica principal da desobediência civil conforme descrito no contexto?;protesto pacífico e não violento
