pergunta;resposta
Quem cunhou o termo "sistema imunológico" em 1882?;Ilya Ilyich Mechnikov
Qual o principal objetivo do sistema imunológico?;proteger o organismo contra doenças
O que o sistema imunitário deve ser capaz de distinguir?;tecido saudável do próprio corpo
Qual o nome do processo que cria memória imunológica?;imunidade adquirida
O que é a imunodeficiência?;quando a atividade do sistema imunitário é inferior ao normal
O que é a autoimunidade?;um sistema imunitário hiperativo que ataca o tecido normal
Qual a área científica que estuda o sistema imunitário?;Imunologia
Quais são os mecanismos de defesa presentes em eucariotas?;fagocitose, peptídeos antimicrobianos e o sistema complemento
Além dos humanos, quais outros organismos possuem mecanismos imunitários?;plantas e insetos
O que a vacinação se baseia?;no processo de imunidade adquirida
