pergunta;resposta
Para geração de pares "pergunta;resposta" com base na documentação fornecida sobre a construção, preciso identificar perguntas relevantes e suas respostas correspondentes presentes na seção "Descrição" da documentação.
pergunta;resposta  
Qual é o processo de construção de um edifício ou infraestrutura?;Construção  
Qual é o percentual do produto interno bruto da construção?;seis a nove por cento  
Quais são as três coisas necessárias para que a construção ocorra?;planejamento, o projeto e o financiamento  
A construção ocorre no local para quem?;um cliente conhecido.  
Quem normalmente gerencia um trabalho de construction?;Um arquiteto  
Quem normalmente supervisiona um trabalho de construction?;gerente de construction, engenheiro de design, engenheiro de construção ou gerente de projeto  
O que é essencial para a execução bem-sucedida de um projeto?;planejamento eficaz.  
Os maiores projetos de construction são conhecidos como o quê?;megaprojetos.  
Requisitos de zoneamento, impacto ambiental, orçamento e logística são coisas que devem ser consideradas?;Os envolvidos no projeto e execução da infraestrutura
