pergunta;resposta
Qual é a posição de Jacksonville no ranking populacional das cidades dos Estados Unidos?;12ª
Quem foi o primeiro governador militar do território da Flórida, em homenagem ao qual Jacksonville recebeu seu nome?;Andrew Jackson
Em que ano Jacksonville foi fundada oficialmente?;1832
Qual é a temperatura mais alta registrada em dezembro em Jacksonville (em °F)?;85
Quando ocorreu o Super Bowl XXXIX em Jacksonville?;6 de fevereiro de 2005
Qual rio passa por Jacksonville?;rio St. Johns
Qual foi um dos primeiros assentamentos europeus na área que hoje é Jacksonville?;Fort Caroline
Qual é a temperatura mais baixa registrada em fevereiro em Jacksonville (em °F)?;10
Quais comunidades estão localizadas ao longo da costa atlântica adjacente a Jacksonville?;Jacksonville Beaches
Que evento esportivo ocorreu em Jacksonville em 2013?;temporada de 2013 dos Jacksonville Jaguars
