pergunta;resposta
O inventor do motor atmosférico foi;Thomas Newcomen
Quem introduziu o governador para controlar a velocidade dos motores a vapor?;Boulton e Watt
Qual é a fonte de energia utilizada no motor a vapor?;Água aquecida
Que tipo de combustão caracteriza os motores a vapor?;Combustão externa
Qual foi o primeiro motor que obteve sucesso comercial?;Motor atmosférico
Qual embarcação está associada ao motor a vapor?;USS Montclair (ID-3497)
O que é explorado pelo motor a vapor para gerar trabalho?;Pressão do vapor
Qual tópico principal aborda os motores a vapor no wikivoyage?;Steam engine
Que modelo de página wiki é usado para蒸汽机?;Template:Convert
Qual tipo de energia foi usada na baleeira SS San Jacinto?;Steam engine
