pergunta;resposta
Em que ano foi criado o IPCC?;1988
Quais são as organizações responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
O IPCC produz pesquisa original?;Não
Qual a organização considerada a maior autoridade mundial sobre o aquecimento global?;IPCC
Em que cidade está localizada a sede do IPCC?;Genebra, Suíça
Quantos grandes relatórios o IPCC produziu até 2014?;Cinco
Em que ano foi publicado o primeiro grande relatório do IPCC?;1990
Em que ano foi publicado o último grande relatório do IPCC mencionado no texto?;2014
Qual prêmio o IPCC recebeu por seu trabalho?;Prêmio Nobel da Paz
pergunta;resposta
Qual é o nome do órgão criado em 1988 no âmbito das Nações Unidas para tratar de mudanças climáticas?;IPCC
Quais são as duas organizações responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
O IPCC produz pesquisa científica original?;Não
O que o IPCC não produz, segundo o texto?;Pesquisa original
Qual é a maior autoridade mundial sobre o aquecimento global, segundo o texto?;IPCC
Qual é a função do IPCC em relação às políticas climáticas?;Servir como base para o estabelecimento de políticas climáticas mundiais e nacionais
Em que cidade está localizada a sede do IPCC?;Genebra, Suíça
Quantos grandes relatórios o IPCC produziu até 2014?;Cinco
Que prêmio o IPCC recebeu por seu trabalho?;Prêmio Nobel da Paz
pergunta;resposta
Qual é o nome do órgão criado em 1988 no âmbito das Nações Unidas para tratar de mudanças climáticas?;IPCC
Quais são as duas organizações responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
O que o IPCC não produz, segundo o texto?;Pesquisa original
Qual é a maior autoridade mundial sobre o aquecimento global, segundo o texto?;IPCC
O que o IPCC reúne e resume, segundo o texto?;Conhecimentos produzidos por cientistas
Qual é a função do IPCC em relação às políticas climáticas?;Servir como base para o estabelecimento de políticas climáticas mundiais e nacionais
Em que cidade está localizada a sede do IPCC?;Genebra, Suíça
Quantos grandes relatórios o IPCC produziu até 2014?;Cinco
Que prêmio o IPCC recebeu por seu trabalho?;Prêmio Nobel da Paz
pergunta;resposta
Qual é o nome do órgão criado em 1988 no âmbito das Nações Unidas para tratar de mudanças climáticas?;IPCC
Quais são as duas organizações responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
O que o IPCC não produz, segundo o texto?;Pesquisa original
Qual é a maior autoridade mundial sobre o aquecimento global, segundo o texto?;IPCC
O que o IPCC reúne e resume, segundo o texto?;Conhecimentos produzidos por cientistas
Qual é a função do IPCC em relação às políticas climáticas?;Servir como base para o estabelecimento de políticas climáticas mundiais e nacionais
Em que cidade está localizada a sede do IPCC?;Genebra, Suíça
Quantos grandes relatórios o IPCC produziu até 2014?;Cinco
Que prêmio o IPCC recebeu por seu trabalho?;Prêmio Nobel da Paz
pergunta;resposta
Qual é o nome do órgão criado em 1988 no âmbito das Nações Unidas para tratar de mudanças climáticas?;IPCC
Quais são as duas organizações responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
