pergunta;resposta
Como é frequentemente abreviado o sul da Califórnia?;SoCal
Qual é a população aproximada de Southern California em 2019?;23,8 milhões
Quais são os três estados que fazem fronteira com Southern California?;Arizona, México e Nevada
Qual empresa atende à região Southern California?;May Company California
Qual modelo de página wiki é usado para Southern California?;Template:Portal
Qual idioma é falado em Southern California?;Tataviam language
Qual imagem representativa está associada a Southern California?;I-8 (CA).svg
Quem nasceu em Southern California?;Nolan Bushnell
Qual tipo de entidade geográfica é Southern California?;Place
Qual é o nome do condado que faz parte da subdivisão de Southern California?;San Bernardino County, California
