pergunta;resposta  
O que é necessário para formar uma rocha sedimentar?;partículas de rocha, minerais e matéria orgânica  
Qual processo transforma rochas em outras rochas?;ciclo das rochas  
O que causa a transformação de rochas sedimentares em metamórficas?;calor e pressão  
Quais são as principais fontes de minerais em rochas ígneas?;magma  
Como se forma a rocha metamórfica?;por pressão e calor  
O que é o processo de erosão e como ele afeta as rochas?;desgaste mecânico e químico, formando sedimentos  
Qual é a diferença entre rochas ígneas intrusivas e extrusivas?;intrusivas formam-se embaixo da superfície, extrusivas na superfície  
O que é a litosfera e quais camadas da Terra compõem?;crosta e parte superior rígida do manto  
Qual é o papel do manto na tectônica de placas?;convecção que move as placas  
Quais são os principais tipos de minerais encontrados em rochas metamórficas?;quartzito, mica, esfetos e granada
