pergunta;resposta
O que é Ctenophora conhecido popularmente?;Águas-vivas-de-pente ou carambolas-do-mar
Como os Ctenophora se locomovem?;Usando pentes formados por grupos de cílios
Qual o tamanho máximo dos adultos?;Até 1,5 m de comprimento
Que características os distinguem das medusas?;Evolução independente sem parentesco filético
Qual é a principal diferença na locomotção?;Uso exclusivo de cílios para nadar
Qual foi a época em que surgiu no registro fóssil?;Período do Cambriano
Qual o tipo de modelo de página wiki usado?;Template:Animalia
Qual é a espécie-tipo do gênero?;Mnemiopsis leidyi
Onde são encontrados naturalmente?;Águas oceânicas e estuarinas
Que órgão gelatinoso possuem?;Mesogleia
