pergunta;resposta
Qual é a abreviação do Intergovernmental Panel on Climate Change?;IPCC
Quem é o líder atual do IPCC?;Hoesung Lee
Em qual cidade está localizada a sede principal do IPCC?;Geneva
O IPCC faz parte de quais organizações-mãe?;World Meteorological Organization e United Nations Environment Program
Qual prêmio foi recebido pelo IPCC em 2007?;Prêmio Nobel da Paz
Quem é um dos cientistas conhecidos por trabalhar com o IPCC?;Kevin E. Trenberth
O que representa o acrônimo IPCC no contexto de sua denominação em inglês?;Intergovernmental Panel on Climate Change
Qual é uma das funções do IPCC?;Sintetizar e divulgar conhecimento avançado sobre as mudanças climáticas
Quem foi um dos primeiros líderes importantes do IPCC?;Bert Bolin
O IPCC produz sua própria pesquisa científica original?;Não
