pergunta;resposta
Qual a origem etimológica do nome Ctenophora?;do grego κτείς kteis 'pente' e φέρω pherō 'portador'
A qual grupo taxonômico Ctenophora pertence?;Filo
Qual a principal característica de locomoção dos Ctenophora?;Utilizam grupos de cílios formados em pentes
Qual a semelhança entre Ctenophora e medusas?;Morfologia globosa, mesogleia gelatinosa e transparência
Em qual período geológico o registro fóssil de Ctenophora é encontrado?;Cambriano
Qual o tamanho máximo que um Ctenophora pode atingir?;1,5 m
Qual o habitat natural dos Ctenophora?;Águas oceânicas e estuarinas
Qual a classificação dos Ctenophora em relação à sua alimentação?;Planctónicos ou bentónicos
Além da locomoção, qual outra característica notável os Ctenophora possuem?;Bioluminescência
Qual o nome comum dado aos Ctenophora?;Carambolas-do-mar ou águas-vivas-de-pente
