pergunta;resposta
Quantidade dehabitantes de Vitória (Austrália);290.000 habitantes
Qual é o capital da Austrália;O capital da Austrália é Canberra
Determine onde está localizada Vitória no Brasil;Vitória está localizada no Amazonas, Brazilian Amazon
qual é a língua oficial de Vitória;(Português e Inglês)
 qual é a moedinha utilizada em Vitória;(BRL - Brazilian real)
 Qual é a montanha onde está localizada Vitória;(Pindaricucesso Plateau, próxima da mina diamantina)
 qual é a principal raça dos habitantes de Vitória;(Brasileira)
 qual é a religião mais diffuse nas cidades de Vitória;(Cristianidade)
 qual é a hora UTC nas cidades de Vitória;(Horário UTC-1)
 Qual é a culinária tíca nas cidades de Vitória;(Ceviche, Samba e outrros sabores africanos)
