pergunta;resposta
Qual era o significado original da palavra "escola" que se referia a uma conversa interessante e educativa?;folga ou ócio
Qual a definição atual de escola?;instituição concebida para o ensino de alunos sob a direção de professores
Qual o nome do nível de ensino destinado às crianças?;ensino fundamental
Qual o nome do nível de ensino destinado aos adolescentes que concluíram o ensino fundamental?;ensino médio
Quais são os nomes comuns para instituições que oferecem ensino superior?;faculdade ou universidade
Qual é o nome da instituição educacional privada mencionada no texto localizada em Iowa?;Assumption High School
Qual é o nome da universidade particular mencionada no texto?;Ufuk University
Qual é o nome da instituição particular de ensino médio mencionada no texto?;Joongdong High School
Qual é o nome da escola particular mencionada no texto localizada em Nova Delhi?;St. Thomas' School
Qual é o nome da instituição religiosa de ensino particular mencionada no texto localizada em Elyria, Ohio?;Open Door Christian School
