pergunta;resposta
Qual é o nome oficial da floresta Amazônica em português brasileiro?;Amazônia
Quais são os dois principais países que abrigam a maior parte da Floresta Amazônica?;Brasil e Peru
Quantos quilômetros quadrados compreende a Bacia Amazônica?;7 milhões de km²
Qual porcentagem da floresta amazônica está localizada no Brasil?;60%
Quais são as outras três regiões do Brasil que fazem parte da "Amazônia Legal"?;Nordeste, Centro-Oeste e Norte
Qual é a biodiversidade mais alta em uma floresta tropical do mundo?;Floresta Amazônica
Quantos milhões de hectares foram considerados Patrimônio Mundial pela UNESCO na Amazônia?;6 milhões
Em que ano foi criada a Superintendência do Desenvolvimento da Amazônia (SUDAM)?;1966
Qual categoria da lista das sete maravilhas naturais do mundo recebeu o primeiro lugar em fevereiro de 2009?;Florestas, parques nacionais e reservas naturais
Quantos países abrigam a floresta amazônica?;Nove nações
