pergunta;resposta
origem dos Normandos;Escandinávia (Noruega)
idioma falado pelos Normandos;Old Norse
povo germânico originário dos Normandos;Vikings
conquista na Inglaterra;Conquista Normanda da Inglaterra
estilo arquitetônico de St Mary's Church, Mortehoe;Normans
evento militar participado por Normandos;Batalha de Soissons (923)
tipo de grupo étnico;EthnicGroup
significado de "Normannia";Homenagem a Normandos, criada em 1256
Richard of Salerno;nacionalidade Normands e ligação com o estado de Normandy
modelo de página wiki usado;Template:Infobox ethnic group
