pergunta;resposta
Quais são os tipos de motores a vapor?;combustão externa, condensação, nuclear, solar.
Em qual época foram inventados os primeiros motores a vapor?;século XVIII (1705-1800).
Quem foi o responsável pelo desenvolvimento do motor atmosférico?;Thomas Newcomen.
Qual foi o ano da invenção do motor atmosférico?;1712.
Quem concebeu o pistão?;Denis Papin.
Em qual processo a água se transforma no ciclo Rankine?;vaporização.
O que é o ciclo termodinâmico ideal que analisa o processo de funcionamento dos motores a vapor?;Ciclo de Rankine.
Que outra fonte de calor sem combustão, além da geotérmica e nuclear, é notável?;solar.
Qual foi o primeiro motor verdadeiramente comercialmente bem-sucedido?;motor atmosférico.
O que foi inventado por Thomas Savery?;bomba de vapor.
