pergunta;resposta
Aqui estão 10 pares pergunta;resposta gerados com base no grafo de conhecimento fornecido e nas instruções:
1. Qual é a densidade populacional de Victoria em pessoas por quilômetro quadrado?;28
2. Qual é a representação visual do brasão de armas de Victoria?;<http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_Arms_of_Victoria.svg>
3. Qual escola secundária está localizada em Vermont?;Vermont Secondary College
4. Em qual estado Vision Australia tem sua sede?;Victoria (Australia)
5. Onde está localizado o aeroporto de Warrnambool?;Victoria (Australia)
6. Onde está localizado o aeroporto de Warrnambool?;Victoria (Australia)
7. Qual escola secundária está localizada em Maffra?;Maffra Secondary College
8. Onde está localizado o Turning Point Alcohol and Drug Centre?;Victoria (Australia)
9. Onde Thomas O'Callaghan faleceu?;Victoria (Australia)
10. Qual escola secundária está localizada em Roxburgh?;Roxburgh College
