pergunta;resposta  
Quais eram os origens dos Normandos?;Os Normandos eram um grupo de guerreiros de origem normanda, localizado no norte da França.  
Qual foi o evento mais significativo na história dos Normandos?;A conquista da Inglaterra em 1066, liderada por Guilherme o Conquistador.  
O que representa o Livro Domesque?;Um levantamento detalhado de terras e recursos feito por Guilherme o Conquistador após a conquista da Inglaterra.  
Qual foi a principal arma utilizada pelos Normandos em batalhas?;O arco longo, que era eficaz em combates em massa.  
Qual região foi estabelecida como Ducado pelos Normandos?;O Ducado da Normandia, na França.  
Qual foi a batalha que marcou o início da dominação normanda na Inglaterra?;A Batalha de Hastings em 1066.  
Como os Normandos influenciaram a língua inglesa?;Introduziram um grande número de termos franceses no vocabulário inglês.  
Quem foi o líder dos Normandos durante a invasão da Inglaterra?;Guilherme o Conquistador, duque da Normandia.  
Qual foi o impacto da conquista normanda na sociedade inglesa?;A fusão entre a cultura normanda e inglesa, criando uma sociedade híbrida.  
Qual é a descendência direta dos Normandos?;A nobreza inglesa e a classe sacerdotal, que mantiveram influência política por séculos.
