pergunta;resposta
A teoria da complexidade computacional é um ramo de qual ciência?;Ciência da Computação
O que representa o "P" em P versus NP?;Problemas resolvidos em tempo polinomial
O que significa NP em P versus NP?;Nondeterministic Polynomial time
Qual é a conjectura principal na teoria da complexidade computacional sobre P e NP?;P ≠ NP
O que são problemas NP-completos?;Problemas tão difíceis quanto qualquer problema no NP
Um exemplo de um problema clássico NP-completo é?;Problema do Caixeiro Viajante
Qual é a importância dos problemas NP-completos na teoria da complexidade computacional?;Se você encontrar uma solução eficiente para um, encontrará para todos os outros
O que são heurísticas em relação aos problemas NP-difíceis?;Métodos que fornecem boas soluções aproximadas
Qual é a diferença entre tempo polinomial e exponencial?;Polinomial cresce como uma potência de n, enquanto exponencial cresce como 2 elevado à n
O que significa dizer que um problema está "NP-difícil"?;É pelo menos tão difícil quanto os problemas mais difíceis no NP
