pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Qual o principal objetivo da desobediência civil?;oposição a ordens consideradas injustas ou a governos opressores
Em quais países Mahatma Gandhi aplicou com sucesso a desobediência civil?;Índia e Paquistão
Qual o papel de Martin Luther King na desobediência civil?;luta pelos direitos civis e o fim da segregação racial
Qual categoria melhor descreve a desobediência civil?;Ativismo por tipo
Qual o assunto principal associado à desobediência civil?;Desobediência civil
Qual é uma característica comum entre protestos como o End SARS e o Occupy Canada?;utilizam os métodos de desobediência civil
Quem é conhecido por sua associação com a desobediência civil?;Veliyankode Umar Khasi
Qual o hiperônimo que melhor descreve a desobediência civil?;Recusa
O que motivou o Citizenship Amendment Act protests in Uttar Pradesh?;utiliza os métodos de desobediência civil
