pergunta;resposta
qual nação não foi inicialmente alvo do embargo de petróleo de 1973?;Canadá
qual foi o principal resultado da crise do petróleo de 1973?;Aumento do preço do petróleo
qual conflito influenciou diretamente a crise do petróleo de 1973?;Guerra do Yom Kippur
qual o preço aproximado do barril de petróleo antes da crise de 1973?;US$ 3
qual o nome dado ao primeiro choque do petróleo?;Crise do petróleo de 1973
além de Israel, quais países receberam apoio durante a crise?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
qual o período de duração do embargo de petróleo de 1973?;Outubro de 1973 a março de 1974
qual categoria descreve a crise do petróleo de 1973?;Calamity
qual o tipo de imagem representativa associada à crise?;Crude oil prices since 1861.png
qual o assunto principal relacionado à crise?;Category:Scarcity
